timestamp,wind_renewables_ninja_wind_electricity,pv_renewables_ninja_pv_electricity,load_load_load_region1,load_load_load_region2,pv_renewables_ninja_pv_irradiance_direct,pv_renewables_ninja_pv_irradiance_diffuse,pv_renewables_ninja_pv_temperature,wind_renewables_ninja_wind_wind_speed,HourOfDay,DayOfYear,Month,Weekday
2024-02-29 01:00:00,0.0993788819875776,0.4251870324189526,0.6364495338534867,0.7987245006463355,0.092,0.303,16.503,4.974,1,60,2,3
2024-02-29 02:00:00,0.1097308488612836,0.5311720698254364,0.6350281078283838,0.792393670554516,0.123,0.379,18.399,5.13,2,60,2,3
2024-02-29 03:00:00,0.1356107660455486,0.557356608478803,0.633606681803281,0.7860628404626968,0.112,0.418,19.303,5.494,3,60,2,3
2024-02-29 04:00:00,0.1832298136645962,0.5386533665835411,0.6321852557781782,0.7797320103708776,0.091,0.42,19.368,6.047,4,60,2,3
2024-02-29 05:00:00,0.2712215320910973,0.470074812967581,0.6307638297530753,0.7734011802790582,0.062,0.382,18.885,6.91,5,60,2,3
2024-02-29 06:00:00,0.4803312629399586,0.3927680798004987,0.6293424037279726,0.767070350187239,0.044,0.325,17.827,8.57,6,60,2,3
2024-02-29 07:00:00,0.694616977225673,0.2730673316708229,0.6279209777028697,0.7607395200954197,0.023,0.235,16.145,10.262,7,60,2,3
2024-02-29 08:00:00,0.7908902691511388,0.1683291770573566,0.6264995516777669,0.7544086900036004,0.014,0.152,14.349,11.188,8,60,2,3
2024-02-29 09:00:00,0.7805383022774327,0.0486284289276807,0.625078125652664,0.7480778599117812,0.004,0.058,12.961,11.077,9,60,2,3
2024-02-29 10:00:00,0.7391304347826086,0.0,0.6236566996275613,0.7417470298199618,0.0,0.001,11.931,10.664,10,60,2,3
2024-02-29 11:00:00,0.7349896480331263,0.0,0.6222352736024584,0.7354161997281425,0.0,0.0,11.104,10.619,11,60,2,3
2024-02-29 12:00:00,0.7401656314699793,0.0,0.6208138475773556,0.7290853696363232,0.0,0.0,10.209,10.673,12,60,2,3
2024-02-29 13:00:00,0.7153209109730848,0.0,0.6193924215522528,0.7227545395445041,0.0,0.0,9.483,10.448,13,60,2,3
2024-02-29 14:00:00,0.7060041407867496,0.0,0.6179709955271501,0.7164237094526847,0.0,0.0,8.998,10.358,14,60,2,3
2024-02-29 15:00:00,0.7132505175983437,0.0,0.6165495695020472,0.7100928793608655,0.0,0.0,8.744,10.418,15,60,2,3
2024-02-29 16:00:00,0.7215320910973084,0.0,0.6151281434769444,0.7037620492690461,0.0,0.0,8.553,10.499,16,60,2,3
2024-02-29 17:00:00,0.7194616977225673,0.0,0.6137067174518415,0.6974312191772268,0.0,0.0,8.324,10.48,17,60,2,3
2024-02-29 18:00:00,0.7163561076604554,0.0,0.6122852914267387,0.6911003890854076,0.0,0.0,8.213,10.46,18,60,2,3
2024-02-29 19:00:00,0.7060041407867496,0.0,0.6108638654016358,0.6847695589935883,0.0,0.0,8.198,10.363,19,60,2,3
2024-02-29 20:00:00,0.6832298136645963,0.0,0.609442439376533,0.678438728901769,0.0,0.0,8.219,10.164,20,60,2,3
2024-02-29 21:00:00,0.6614906832298137,0.0,0.6080210133514302,0.6721078988099496,0.0,0.0,8.167,9.983,21,60,2,3
2024-02-29 22:00:00,0.6490683229813665,0.0,0.6065995873263273,0.6657770687181305,0.0,0.003,8.032,9.88,22,60,2,3
2024-02-29 23:00:00,0.7039337474120083,0.0660847880299251,0.6051781613012247,0.6594462386263111,0.007,0.069,8.414,10.343,23,60,2,3
2024-03-01 00:00:00,0.7691511387163561,0.2182044887780548,0.6037567352761217,0.6531154085344919,0.026,0.178,9.536,10.961,0,61,3,4
2024-03-01 01:00:00,0.7432712215320911,0.3478802992518703,0.5702141834074247,0.603863112551991,0.045,0.271,11.049,10.705,1,61,3,4
2024-03-01 02:00:00,0.6552795031055901,0.4326683291770573,0.5417441061166307,0.5793682995490109,0.057,0.338,12.665,9.926,2,61,3,4
2024-03-01 03:00:00,0.5766045548654245,0.4962593516209476,0.5201062885604324,0.540647321845872,0.07,0.387,13.856,9.301,3,61,3,4
2024-03-01 04:00:00,0.5165631469979296,0.5548628428927681,0.4908932724704036,0.5154351531028738,0.097,0.419,14.761,8.851,4,61,3,4
2024-03-01 05:00:00,0.4679089026915114,0.6072319201995012,0.47718634100539553,0.5030939710024894,0.149,0.421,15.723,8.482,5,61,3,4
2024-03-01 06:00:00,0.4492753623188406,0.5810473815461347,0.4712265222125175,0.5249405723547205,0.17,0.376,16.364,8.332,6,61,3,4
2024-03-01 07:00:00,0.4606625258799172,0.4663341645885286,0.48206001026643325,0.5888871903593828,0.133,0.301,16.35,8.42,7,61,3,4
2024-03-01 08:00:00,0.4834368530020704,0.2730673316708229,0.5603395710169946,0.6328553434230116,0.059,0.199,15.565,8.597,8,61,3,4
2024-03-01 09:00:00,0.4886128364389234,0.0748129675810473,0.6951406117404431,0.7534460868544753,0.011,0.075,14.173,8.638,9,61,3,4
2024-03-01 10:00:00,0.4472049689440994,0.0,0.7370104565495847,0.8187048268803752,0.0,0.002,12.5,8.322,10,61,3,4
2024-03-01 11:00:00,0.4389233954451346,0.0,0.7635236473984738,0.8623888307897317,0.0,0.0,11.394,8.259,11,61,3,4
2024-03-01 12:00:00,0.4658385093167702,0.0,0.6994923315995197,0.8210871517166642,0.0,0.0,10.48,8.471,12,61,3,4
2024-03-01 13:00:00,0.4710144927536232,0.0,0.6830923771343782,0.8154943806473,0.0,0.0,9.611,8.502,13,61,3,4
2024-03-01 14:00:00,0.494824016563147,0.0,0.7615063227662976,0.8457233738736578,0.0,0.0,8.832,8.683,14,61,3,4
2024-03-01 15:00:00,0.5093167701863354,0.0,0.7782597144682284,0.8804737318025758,0.0,0.0,8.274,8.784,15,61,3,4
2024-03-01 16:00:00,0.4492753623188406,0.0,0.7774741611138745,0.8761730763032832,0.0,0.0,7.9,8.337,16,61,3,4
2024-03-01 17:00:00,0.3954451345755694,0.0,0.7652115884369447,0.8959879001954822,0.0,0.0,7.519,7.93,17,61,3,4
2024-03-01 18:00:00,0.4213250517598343,0.0,0.6806384529177965,0.8506732560394734,0.0,0.0,7.139,8.135,18,61,3,4
2024-03-01 19:00:00,0.5300207039337475,0.0,0.6825771317997626,0.812213696141698,0.0,0.0,6.767,8.948,19,61,3,4
2024-03-01 20:00:00,0.5910973084886129,0.0,0.6919704743721689,0.8670139789577141,0.0,0.0,6.492,9.411,20,61,3,4
2024-03-01 21:00:00,0.5797101449275363,0.0,0.6881863875542008,0.8754467975728945,0.0,0.0,6.314,9.325,21,61,3,4
2024-03-01 22:00:00,0.5186335403726708,0.0,0.6809806882475803,0.874693143012578,0.0,0.002,6.233,8.865,22,61,3,4
2024-03-01 23:00:00,0.474120082815735,0.084788029925187,0.6624476978492222,0.809248309929628,0.011,0.08,6.786,8.525,23,61,3,4
2024-03-02 00:00:00,0.4316770186335403,0.3516209476309226,0.61672881228706,0.6462893620065127,0.122,0.194,8.544,8.211,0,62,3,5
2024-03-02 01:00:00,0.3188405797101449,0.6359102244389028,0.5837607408895944,0.6000363165491996,0.35,0.235,11.046,7.322,1,62,3,5
2024-03-02 02:00:00,0.1873706004140787,0.8204488778054863,0.5557782682976126,0.5770331311344891,0.536,0.251,13.706,6.091,2,62,3,5
2024-03-02 03:00:00,0.1024844720496894,0.9201995012468828,0.5345110398667816,0.5406700925323151,0.653,0.26,15.773,5.027,3,62,3,5
2024-03-02 04:00:00,0.0590062111801242,0.9463840399002492,0.5057983526833278,0.5169932350464636,0.69,0.263,17.28,4.273,4,62,3,5
2024-03-02 05:00:00,0.0424430641821946,0.9039900249376558,0.49232617867977246,0.5054035775336101,0.648,0.259,18.371,3.903,5,62,3,5
2024-03-02 06:00:00,0.0455486542443064,0.7955112219451371,0.48646843333174944,0.5259198157405403,0.537,0.246,18.969,3.966,6,62,3,5
2024-03-02 07:00:00,0.0548654244306418,0.6084788029925187,0.4971163771866074,0.5859723630448019,0.355,0.226,18.93,4.18,7,62,3,5
2024-03-02 08:00:00,0.056935817805383,0.3615960099750623,0.5740552501692961,0.6272630466140331,0.162,0.179,18.241,4.231,8,62,3,5
2024-03-02 09:00:00,0.0476190476190476,0.1047381546134663,0.7065475645457939,0.7405103386965013,0.031,0.083,16.818,4.027,9,62,3,5
2024-03-02 10:00:00,0.0797101449275362,0.0,0.7477003078899591,0.8017951050918829,0.0,0.002,13.965,4.653,10,62,3,5
2024-03-02 11:00:00,0.1283643892339544,0.0,0.7737594095046223,0.8428189436019978,0.0,0.0,12.957,5.389,11,62,3,5
2024-03-02 12:00:00,0.139751552795031,0.0,0.7108247529349441,0.8040323566375345,0.0,0.0,12.459,5.534,12,62,3,5
2024-03-02 13:00:00,0.0973084886128364,0.0,0.6947056790376078,0.7987801615424676,0.0,0.0,11.994,4.944,13,62,3,5
2024-03-02 14:00:00,0.0714285714285714,0.0,0.7717766354235932,0.8271683407061886,0.0,0.0,11.46,4.511,14,62,3,5
2024-03-02 15:00:00,0.0703933747412008,0.0,0.7882430931649328,0.8598025527718189,0.0,0.0,11.199,4.496,15,62,3,5
2024-03-02 16:00:00,0.0610766045548654,0.0,0.7874709939870118,0.8557637880122912,0.0,0.0,10.983,4.322,16,62,3,5
2024-03-02 17:00:00,0.0496894409937888,0.0,0.7754184413233256,0.8743719759125201,0.0,0.0,10.727,4.081,17,62,3,5
2024-03-02 18:00:00,0.0424430641821946,0.0,0.6922937830138596,0.8318167961422622,0.0,0.0,10.462,3.908,18,62,3,5
2024-03-02 19:00:00,0.0383022774327122,0.0,0.694199258370129,0.7956992560199031,0.0,0.0,10.199,3.795,19,62,3,5
2024-03-02 20:00:00,0.0331262939958592,0.0,0.7034317218403784,0.8471624403281404,0.0,0.0,9.925,3.676,20,62,3,5
2024-03-02 21:00:00,0.0351966873706004,0.0,0.6997124448638642,0.8550817370463388,0.0,0.0,9.634,3.718,21,62,3,5
2024-03-02 22:00:00,0.0383022774327122,0.0,0.6926301569132508,0.8543739765707329,0.0,0.003,9.362,3.803,22,62,3,5
2024-03-02 23:00:00,0.0351966873706004,0.0561097256857855,0.6744145794993938,0.792914448980156,0.006,0.062,9.668,3.717,23,62,3,5
2024-03-03 00:00:00,0.0196687370600414,0.2032418952618453,0.7845532290658623,0.6451269294692668,0.021,0.173,10.961,3.25,0,63,3,6
2024-03-03 01:00:00,0.0093167701863354,0.3665835411471321,0.7268381778442399,0.6013056366811215,0.052,0.284,12.879,2.794,1,63,3,6
2024-03-03 02:00:00,0.0062111801242236,0.4925187032418952,0.666290058895607,0.5647201717260074,0.087,0.369,15.069,2.616,2,63,3,6
2024-03-03 03:00:00,0.0072463768115942,0.5798004987531172,0.6164916736880248,0.5337825897258489,0.122,0.424,16.991,2.692,3,63,3,6
2024-03-03 04:00:00,0.0144927536231884,0.6458852867830424,0.5682179371230375,0.5245084513081238,0.172,0.447,18.738,3.049,4,63,3,6
2024-03-03 05:00:00,0.0331262939958592,0.6359102244389028,0.5413100516173848,0.5094375559317982,0.183,0.431,20.155,3.676,5,63,3,6
2024-03-03 06:00:00,0.0631469979296066,0.5149625935162094,0.5248136565125189,0.5440478399728962,0.114,0.377,20.948,4.349,6,63,3,6
2024-03-03 07:00:00,0.087991718426501,0.3541147132169575,0.5297851205033368,0.6311564012829101,0.055,0.284,21.17,4.79,7,63,3,6
2024-03-03 08:00:00,0.0942028985507246,0.1932668329177057,0.5005538722490525,0.6445031524194739,0.021,0.172,20.841,4.888,8,63,3,6
2024-03-03 09:00:00,0.0693581780538302,0.0486284289276807,0.5291053887326527,0.694893398849037,0.004,0.06,19.877,4.463,9,63,3,6
2024-03-03 10:00:00,0.0786749482401656,0.0,0.5916021507025908,0.7274779037410954,0.0,0.001,18.031,4.626,10,63,3,6
2024-03-03 11:00:00,0.1511387163561076,0.0,0.6423650957798871,0.7466851240560417,0.0,0.0,17.402,5.687,11,63,3,6
2024-03-03 12:00:00,0.2267080745341615,0.0,0.6359595003577994,0.7237718593828587,0.0,0.0,17.117,6.501,12,63,3,6
2024-03-03 13:00:00,0.2691511387163561,0.0,0.6093646821296207,0.6994101950936782,0.0,0.0,16.913,6.895,13,63,3,6
2024-03-03 14:00:00,0.2991718426501035,0.0,0.6113571909939055,0.7076399281629637,0.0,0.0,16.769,7.159,14,63,3,6
2024-03-03 15:00:00,0.3012422360248447,0.0,0.6113583015986667,0.7274905169457818,0.0,0.0,16.712,7.174,15,63,3,6
2024-03-03 16:00:00,0.2763975155279503,0.0,0.6257795178215771,0.7445795639674405,0.0,0.0,16.668,6.955,16,63,3,6
2024-03-03 17:00:00,0.3095238095238095,0.0,0.6688186486878228,0.7914242344491588,0.0,0.0,16.71,7.236,17,63,3,6
2024-03-03 18:00:00,0.4233954451345755,0.0,0.7144501769881358,0.834323843946094,0.0,0.0,16.942,8.143,18,63,3,6
2024-03-03 19:00:00,0.510351966873706,0.0,0.7612570638614963,0.872776822541778,0.0,0.0,17.262,8.797,19,63,3,6
2024-03-03 20:00:00,0.5476190476190477,0.0,0.7267799547733137,0.8486130614098406,0.0,0.0,17.511,9.08,20,63,3,6
2024-03-03 21:00:00,0.556935817805383,0.0,0.7166007850321751,0.8050595520357033,0.0,0.0,17.555,9.147,21,63,3,6
2024-03-03 22:00:00,0.6221532091097308,0.0,0.6916571243886572,0.7711308292303553,0.0,0.003,17.685,9.651,22,63,3,6
2024-03-03 23:00:00,0.5859213250517598,0.0448877805486284,0.636285151647151,0.6998241797689712,0.003,0.058,18.403,9.372,23,63,3,6
2024-03-04 00:00:00,0.6511387163561076,0.1633416458852867,0.773604999997979,0.6522003206892056,0.013,0.152,19.82,9.891,0,64,3,0
2024-03-04 01:00:00,0.8530020703933747,0.3142144638403989,0.720074833217919,0.6087111776871059,0.039,0.265,22.078,11.935,1,64,3,0
2024-03-04 02:00:00,0.9389233954451346,0.4875311720698254,0.6639170225889682,0.5724030171552912,0.102,0.371,24.569,13.382,2,64,3,0
2024-03-04 03:00:00,0.9803312629399584,0.5935162094763091,0.6177294891015634,0.5416999306172001,0.162,0.426,26.572,14.491,3,64,3,0
2024-03-04 04:00:00,0.9937888198757764,0.6022443890274314,0.5729560526758595,0.5324960870473322,0.161,0.441,27.747,14.968,4,64,3,0
2024-03-04 05:00:00,0.9979296066252588,0.571072319201995,0.5479992419993709,0.5175394238927375,0.146,0.424,28.28,15.18,5,64,3,0
2024-03-04 06:00:00,1.0,0.4862842892768079,0.5326989908778057,0.5518873743153133,0.109,0.372,28.181,15.299,6,64,3,0
2024-03-04 07:00:00,0.9968944099378882,0.3802992518703241,0.5373099768994787,0.6383356838413182,0.079,0.295,27.641,15.128,7,64,3,0
2024-03-04 08:00:00,0.9803312629399584,0.2231920199501246,0.5101982692323781,0.6515812712154482,0.036,0.189,26.663,14.478,8,64,3,0
2024-03-04 09:00:00,0.9047619047619048,0.0610972568578553,0.5366795320823367,0.7015895780323721,0.007,0.07,25.159,12.708,9,64,3,0
2024-03-04 10:00:00,0.8198757763975156,0.0,0.5946446906922839,0.7339271042041389,0.0,0.002,23.364,11.51,10,64,3,0
2024-03-04 11:00:00,0.7567287784679089,0.0,0.641726844451476,0.752988740282496,0.0,0.0,22.414,10.834,11,64,3,0
2024-03-04 12:00:00,0.6718426501035197,0.0,0.6357857150733773,0.7302491503813692,0.0,0.0,21.839,10.064,12,64,3,0
2024-03-04 13:00:00,0.5548654244306419,0.0,0.6111192713905133,0.7060721386882907,0.0,0.0,21.423,9.135,13,64,3,0
2024-03-04 14:00:00,0.4834368530020704,0.0,0.6129673046802135,0.7142394934780038,0.0,0.0,21.095,8.597,14,64,3,0
2024-03-04 15:00:00,0.4937888198757764,0.0,0.6129683346510253,0.7339396214959604,0.0,0.0,20.867,8.68,15,64,3,0
2024-03-04 16:00:00,0.463768115942029,0.0,0.626343877148695,0.7508991397409672,0.0,0.0,20.616,8.451,16,64,3,0
2024-03-04 17:00:00,0.4679089026915114,0.0,0.6662622660053672,0.7973887447759129,0.0,0.0,20.469,8.48,17,64,3,0
2024-03-04 18:00:00,0.4782608695652174,0.0,0.7085850790906716,0.839963190214106,0.0,0.0,20.392,8.551,18,64,3,0
2024-03-04 19:00:00,0.4513457556935818,0.0,0.7519980261455164,0.87812470906206,0.0,0.0,20.242,8.358,19,64,3,0
2024-03-04 20:00:00,0.4575569358178054,0.0,0.7200208318580068,0.854144100395983,0.0,0.0,20.134,8.4,20,64,3,0
2024-03-04 21:00:00,0.489648033126294,0.0,0.7105797477754902,0.8109207111679182,0.0,0.0,20.238,8.642,21,64,3,0
2024-03-04 22:00:00,0.5113871635610766,0.0,0.6874447371929091,0.7772491559462471,0.0,0.005,20.371,8.806,22,64,3,0
2024-03-04 23:00:00,0.3685300207039337,0.1221945137157107,0.6360877535266893,0.7064829852007328,0.03,0.1,22.052,7.728,23,64,3,0
2024-03-05 00:00:00,0.4565217391304348,0.3603491271820448,0.6946317468411433,0.6650813521049105,0.156,0.194,24.429,8.396,0,65,3,1
2024-03-05 01:00:00,0.6242236024844721,0.5785536159600998,0.6526405463544935,0.6194380680433063,0.328,0.248,27.287,9.67,1,65,3,1
2024-03-05 02:00:00,0.6356107660455487,0.7518703241895262,0.6169994679341276,0.5967381370067022,0.513,0.266,29.531,9.765,2,65,3,1
2024-03-05 03:00:00,0.6387163561076604,0.8154613466334164,0.5899115487437846,0.5608544784156781,0.567,0.299,31.146,9.792,3,65,3,1
2024-03-05 04:00:00,0.6418219461697723,0.8341645885286783,0.5533404011993092,0.5374897567507956,0.589,0.308,32.373,9.818,4,65,3,1
2024-03-05 05:00:00,0.6335403726708074,0.7955112219451371,0.5361809880849712,0.5260528875472502,0.547,0.304,33.168,9.738,5,65,3,1
2024-03-05 06:00:00,0.6149068322981366,0.6795511221945137,0.5287200189902019,0.5462986567799636,0.413,0.298,33.348,9.602,6,65,3,1
2024-03-05 07:00:00,0.6014492753623188,0.5199501246882793,0.5422822300554917,0.605559521620079,0.269,0.261,33.011,9.492,7,65,3,1
2024-03-05 08:00:00,0.6014492753623188,0.2992518703241895,0.6402787311907983,0.6463058634391704,0.109,0.194,31.91,9.493,8,65,3,1
2024-03-05 09:00:00,0.6097308488612836,0.0822942643391521,0.8090332593595418,0.758060198413108,0.017,0.081,29.728,9.565,9,65,3,1
2024-03-05 10:00:00,0.6180124223602484,0.0,0.8614492190384094,0.8185370377106456,0.0,0.003,27.011,9.63,10,65,3,1
2024-03-05 11:00:00,0.5082815734989649,0.0,0.8946405132230258,0.859020052306977,0.0,0.0,25.388,8.778,11,65,3,1
2024-03-05 12:00:00,0.3209109730848861,0.0,0.8144810841199419,0.8207447953874424,0.0,0.0,24.22,7.335,12,65,3,1
2024-03-05 13:00:00,0.1480331262939958,0.0,0.7939503331754737,0.8155618405407168,0.0,0.0,23.33,5.645,13,65,3,1
2024-03-05 14:00:00,0.0786749482401656,0.0,0.8921150679112352,0.8435757734527257,0.0,0.0,22.666,4.638,14,65,3,1
2024-03-05 15:00:00,0.0455486542443064,0.0,0.9130882792614838,0.8757797637232763,0.0,0.0,21.952,3.966,15,65,3,1
2024-03-05 16:00:00,0.0993788819875776,0.0,0.9121048618880926,0.8717942429794515,0.0,0.0,21.039,4.974,16,65,3,1
2024-03-05 17:00:00,0.4358178053830228,0.0,0.8967536104024593,0.8901571158276942,0.0,0.0,19.285,8.237,17,65,3,1
2024-03-05 18:00:00,0.68944099378882,0.0,0.7908783181885268,0.8481629480822349,0.0,0.0,17.278,10.208,18,65,3,1
2024-03-05 19:00:00,0.7401656314699793,0.0,0.7933053087171045,0.8125215512433418,0.0,0.0,16.06,10.674,19,65,3,1
2024-03-05 20:00:00,0.7287784679089027,0.0,0.8050646324909752,0.8633062881689678,0.0,0.0,15.748,10.567,20,65,3,1
2024-03-05 21:00:00,0.694616977225673,0.0,0.8003274154829354,0.871121183071064,0.0,0.0,15.807,10.264,21,65,3,1
2024-03-05 22:00:00,0.6407867494824017,0.0,0.7913067553516925,0.8704227535469992,0.0,0.004,15.812,9.81,22,65,3,1
2024-03-05 23:00:00,0.6273291925465838,0.0822942643391521,0.7681057025193473,0.8097734567309955,0.012,0.08,16.358,9.689,23,65,3,1
2024-03-06 00:00:00,0.5693581780538303,0.2655860349127182,0.7112672207707411,0.6645221372308374,0.051,0.203,18.13,9.238,0,66,3,2
2024-03-06 01:00:00,0.4233954451345755,0.4488778054862842,0.6722523847709373,0.6175361645578397,0.121,0.306,20.506,8.145,1,66,3,2
2024-03-06 02:00:00,0.2857142857142857,0.5935162094763091,0.6391375699386055,0.5941684695941548,0.201,0.376,22.845,7.045,2,66,3,2
2024-03-06 03:00:00,0.2360248447204969,0.6770573566084788,0.6139696606784457,0.5572292209770943,0.257,0.416,24.385,6.59,3,66,3,2
2024-03-06 04:00:00,0.2287784679089027,0.7182044887780548,0.5799907004569151,0.5331771788846387,0.297,0.424,25.348,6.52,4,66,3,2
2024-03-06 05:00:00,0.2298136645962733,0.6845386533665836,0.5640475581443408,0.5214038712198165,0.275,0.411,25.91,6.533,5,66,3,2
2024-03-06 06:00:00,0.2474120082815735,0.5885286783042394,0.5571154275384695,0.5422452102802369,0.209,0.372,25.921,6.698,6,66,3,2
2024-03-06 07:00:00,0.2960662525879917,0.4289276807980049,0.5697163399022704,0.6032493528716136,0.116,0.301,25.29,7.123,7,66,3,2
2024-03-06 08:00:00,0.3944099378881988,0.2381546134663341,0.6607667834138949,0.6451943301353847,0.043,0.194,24.007,7.919,8,66,3,2
2024-03-06 09:00:00,0.5320910973084887,0.0648379052369077,0.817559877352596,0.7602361430745039,0.008,0.072,22.225,8.964,9,66,3,2
2024-03-06 10:00:00,0.6138716356107661,0.0,0.8662605587436648,0.8224920303178591,0.0,0.003,20.061,9.587,10,66,3,2
2024-03-06 11:00:00,0.6583850931677019,0.0,0.8970992317491061,0.8641659339585714,0.0,0.0,18.431,9.94,11,66,3,2
2024-03-06 12:00:00,0.717391304347826,0.0,0.8226215566037407,0.8247647333798394,0.0,0.0,17.294,10.465,12,66,3,2
2024-03-06 13:00:00,0.7153209109730848,0.0,0.8035460391900232,0.8194293115540019,0.0,0.0,16.397,10.444,13,66,3,2
2024-03-06 14:00:00,0.6801242236024845,0.0,0.8947527916128364,0.8482673308925621,0.0,0.0,15.641,10.136,14,66,3,2
2024-03-06 15:00:00,0.6366459627329193,0.0,0.9142394076981042,0.8814186662285415,0.0,0.0,15.157,9.773,15,66,3,2
2024-03-06 16:00:00,0.5734989648033127,0.0,0.9133256956944147,0.8773159032786179,0.0,0.0,14.893,9.278,16,66,3,2
2024-03-06 17:00:00,0.5113871635610766,0.0,0.8990625511236565,0.8962189569382569,0.0,0.0,14.608,8.81,17,66,3,2
2024-03-06 18:00:00,0.4772256728778468,0.0,0.8006917705808535,0.8529894460826593,0.0,0.0,14.266,8.545,18,66,3,2
2024-03-06 19:00:00,0.4523809523809524,0.0,0.8029467344246517,0.816299586383359,0.0,0.0,13.888,8.37,19,66,3,2
2024-03-06 20:00:00,0.3995859213250518,0.0,0.813872549447026,0.8685782581099422,0.0,0.0,13.525,7.965,20,66,3,2
2024-03-06 21:00:00,0.3954451345755694,0.0,0.8094711096227902,0.8766230442146106,0.0,0.0,13.138,7.926,21,66,3,2
2024-03-06 22:00:00,0.4089026915113872,0.0,0.8010898398049466,0.8759040685637686,0.0,0.004,12.765,8.031,22,66,3,2
2024-03-06 23:00:00,0.4906832298136646,0.0598503740648379,0.7795332932308532,0.8134706510279982,0.005,0.067,12.98,8.645,23,66,3,2
2024-03-07 00:00:00,0.5186335403726708,0.1895261845386533,0.7115788926667558,0.6830519408949707,0.018,0.165,13.992,8.867,0,67,3,3
2024-03-07 01:00:00,0.4906832298136646,0.3029925187032419,0.6742287143479839,0.634056310390091,0.031,0.252,15.448,8.649,1,67,3,3
2024-03-07 02:00:00,0.4089026915113872,0.5024937655860349,0.6425268189806396,0.6096891459180208,0.1,0.37,17.456,8.037,2,67,3,3
2024-03-07 03:00:00,0.3012422360248447,0.6433915211970075,0.6184327563630336,0.5711699529701754,0.192,0.426,19.486,7.168,3,67,3,3
2024-03-07 04:00:00,0.1987577639751553,0.7718204488778054,0.5859035866370529,0.5460891707078376,0.353,0.413,21.437,6.211,4,67,3,3
2024-03-07 05:00:00,0.1273291925465838,0.7605985037406483,0.570640694978282,0.5338123019401189,0.373,0.388,22.907,5.372,5,67,3,3
2024-03-07 06:00:00,0.098343685300207,0.6633416458852868,0.5640043396872247,0.5555450547220774,0.3,0.355,23.764,4.964,6,67,3,3
2024-03-07 07:00:00,0.0993788819875776,0.4887780548628428,0.5760676053384702,0.6191584316556124,0.172,0.301,23.935,4.977,7,67,3,3
2024-03-07 08:00:00,0.1273291925465838,0.2793017456359102,0.6632331723966799,0.6628974555156486,0.067,0.206,23.441,5.383,8,67,3,3
2024-03-07 09:00:00,0.1884057971014492,0.0785536159600997,0.8133363289322278,0.7828597716703682,0.011,0.08,22.124,6.111,9,67,3,3
2024-03-07 10:00:00,0.3178053830227743,0.0,0.8599590837968792,0.8477784320820949,0.0,0.003,19.601,7.317,10,67,3,3
2024-03-07 11:00:00,0.4337474120082816,0.0,0.8894819539867551,0.8912347879123255,0.0,0.0,18.521,8.225,11,67,3,3
2024-03-07 12:00:00,0.4565217391304348,0.0,0.8181820400156093,0.8501483417273539,0.0,0.0,17.545,8.393,12,67,3,3
2024-03-07 13:00:00,0.4368530020703933,0.0,0.7999204232962415,0.8445847162349671,0.0,0.0,16.669,8.247,13,67,3,3
2024-03-07 14:00:00,0.3229813664596273,0.0,0.8872356301559129,0.8746561789901541,0.0,0.0,15.765,7.358,14,67,3,3
2024-03-07 15:00:00,0.2784679089026915,0.0,0.9058908049831274,0.9092254441488293,0.0,0.0,15.109,6.978,15,67,3,3
2024-03-07 16:00:00,0.2598343685300207,0.0,0.905016078641417,0.9049472004362282,0.0,0.0,14.658,6.813,16,67,3,3
2024-03-07 17:00:00,0.2598343685300207,0.0,0.8913615039448003,0.9246587646268049,0.0,0.0,14.221,6.81,17,67,3,3
2024-03-07 18:00:00,0.2691511387163561,0.0,0.7971879386258587,0.8795802658993312,0.0,0.0,13.819,6.888,18,67,3,3
2024-03-07 19:00:00,0.2908902691511387,0.0,0.799346689237159,0.8413211280869803,0.0,0.0,13.476,7.086,19,67,3,3
2024-03-07 20:00:00,0.3312629399585921,0.0,0.8098063293117495,0.8958358336636298,0.0,0.0,13.187,7.419,20,67,3,3
2024-03-07 21:00:00,0.3167701863354037,0.0,0.805592687052231,0.9042247065070355,0.0,0.0,12.94,7.305,21,67,3,3
2024-03-07 22:00:00,0.3302277432712215,0.0,0.7975690233194502,0.9034749795122249,0.0,0.004,12.793,7.413,22,67,3,3
2024-03-07 23:00:00,0.3664596273291925,0.0610972568578553,0.776932236295262,0.8383711953379739,0.005,0.068,13.474,7.705,23,67,3,3
2024-03-08 00:00:00,0.4503105590062112,0.2294264339152119,0.7126503652363331,0.6975972991885492,0.034,0.186,15.066,8.344,0,68,3,4
2024-03-08 01:00:00,0.458592132505176,0.4526184538653366,0.6749498620050601,0.6472688741251512,0.125,0.299,17.391,8.407,1,68,3,4
2024-03-08 02:00:00,0.3343685300207039,0.6895261845386533,0.6429506196917066,0.6222388660117545,0.332,0.338,20.039,7.441,2,68,3,4
2024-03-08 03:00:00,0.1956521739130435,0.8478802992518704,0.6186305675193308,0.5826718612617948,0.543,0.317,22.412,6.185,3,68,3,4
2024-03-08 04:00:00,0.0993788819875776,0.8990024937655859,0.5857962913522419,0.5569088238319221,0.634,0.3,24.208,4.978,4,68,3,4
2024-03-08 05:00:00,0.0455486542443064,0.8591022443890273,0.5703902419114848,0.5442979953095837,0.596,0.294,25.376,3.959,5,68,3,4
