scenario_id,timestamp,outage_line_count,disconnected_load_count
241,2024-09-01 02:00:00,0,0
241,2024-09-01 03:00:00,3,3
241,2024-09-01 04:00:00,0,0
241,2024-09-01 05:00:00,0,0
242,2024-09-01 00:00:00,15,4
242,2024-09-01 01:00:00,1,0
242,2024-09-01 02:00:00,0,0
242,2024-09-01 03:00:00,3,3
242,2024-09-01 04:00:00,0,0
242,2024-09-01 05:00:00,0,0
243,2024-09-01 00:00:00,15,4
243,2024-09-01 01:00:00,1,0
243,2024-09-01 02:00:00,0,0
243,2024-09-01 03:00:00,3,3
243,2024-09-01 04:00:00,0,0
243,2024-09-01 05:00:00,0,0
244,2024-09-01 00:00:00,15,4
244,2024-09-01 01:00:00,2,0
244,2024-09-01 02:00:00,0,0
244,2024-09-01 03:00:00,3,3
244,2024-09-01 04:00:00,0,0
244,2024-09-01 05:00:00,0,0
245,2024-09-01 00:00:00,15,4
245,2024-09-01 01:00:00,2,0
245,2024-09-01 02:00:00,0,0
245,2024-09-01 03:00:00,3,3
245,2024-09-01 04:00:00,0,0
245,2024-09-01 05:00:00,0,0
246,2024-09-01 00:00:00,15,4
246,2024-09-01 01:00:00,1,0
246,2024-09-01 02:00:00,0,0
246,2024-09-01 03:00:00,3,3
246,2024-09-01 04:00:00,0,0
246,2024-09-01 05:00:00,0,0
247,2024-09-01 00:00:00,15,4
247,2024-09-01 01:00:00,1,0
247,2024-09-01 02:00:00,0,0
247,2024-09-01 03:00:00,2,2
247,2024-09-01 04:00:00,0,0
247,2024-09-01 05:00:00,0,0
248,2024-09-01 00:00:00,15,4
248,2024-09-01 01:00:00,1,0
248,2024-09-01 02:00:00,0,0
248,2024-09-01 03:00:00,3,3
248,2024-09-01 04:00:00,0,0
248,2024-09-01 05:00:00,0,0
249,2024-09-01 00:00:00,15,4
249,2024-09-01 01:00:00,1,0
249,2024-09-01 02:00:00,0,0
249,2024-09-01 03:00:00,2,2
249,2024-09-01 04:00:00,0,0
249,2024-09-01 05:00:00,0,0
250,2024-09-01 00:00:00,15,4
250,2024-09-01 01:00:00,1,0
250,2024-09-01 02:00:00,0,0
250,2024-09-01 03:00:00,2,2
250,2024-09-01 04:00:00,0,0
250,2024-09-01 05:00:00,0,0
251,2024-09-01 00:00:00,15,4
251,2024-09-01 01:00:00,2,0
251,2024-09-01 02:00:00,0,0
251,2024-09-01 03:00:00,3,3
251,2024-09-01 04:00:00,0,0
251,2024-09-01 05:00:00,0,0
252,2024-09-01 00:00:00,15,4
252,2024-09-01 01:00:00,1,0
252,2024-09-01 02:00:00,0,0
252,2024-09-01 03:00:00,3,3
252,2024-09-01 04:00:00,0,0
252,2024-09-01 05:00:00,0,0
253,2024-09-01 00:00:00,15,4
253,2024-09-01 01:00:00,1,0
253,2024-09-01 02:00:00,0,0
253,2024-09-01 03:00:00,3,3
253,2024-09-01 04:00:00,0,0
253,2024-09-01 05:00:00,0,0
254,2024-09-01 00:00:00,15,4
254,2024-09-01 01:00:00,1,0
254,2024-09-01 02:00:00,0,0
254,2024-09-01 03:00:00,3,3
254,2024-09-01 04:00:00,0,0
254,2024-09-01 05:00:00,0,0
255,2024-09-01 00:00:00,15,4
255,2024-09-01 01:00:00,1,0
255,2024-09-01 02:00:00,0,0
255,2024-09-01 03:00:00,3,3
255,2024-09-01 04:00:00,0,0
255,2024-09-01 05:00:00,0,0
