timestamp,node,load_type,shed_MW
2024-09-01 20:00:00,load_bus_13,tertiary,0.072408053496415
2024-09-01 20:00:00,load_bus_14,tertiary,0.072408053496415
2024-09-01 21:00:00,load_bus_1,primary,0.0
2024-09-01 21:00:00,load_bus_3,primary,0.0
2024-09-01 21:00:00,load_bus_4,primary,0.1551411796733632
2024-09-01 21:00:00,load_bus_5,primary,0.0294457939102543
2024-09-01 21:00:00,load_bus_6,secondary,0.0987262052466856
2024-09-01 21:00:00,load_bus_7,secondary,0.0987262052466856
2024-09-01 21:00:00,load_bus_8,secondary,0.0987262052466856
2024-09-01 21:00:00,load_bus_9,secondary,0.0987262052466856
2024-09-01 21:00:00,load_bus_10,tertiary,0.0705187180333469
2024-09-01 21:00:00,load_bus_11,tertiary,0.0705187180333469
2024-09-01 21:00:00,load_bus_12,tertiary,0.0705187180333469
2024-09-01 21:00:00,load_bus_13,tertiary,0.0705187180333469
2024-09-01 21:00:00,load_bus_14,tertiary,0.0705187180333469
2024-09-01 22:00:00,load_bus_1,primary,0.0178880028688031
2024-09-01 22:00:00,load_bus_3,primary,0.1503611244400536
2024-09-01 22:00:00,load_bus_4,primary,0.0
2024-09-01 22:00:00,load_bus_5,primary,0.0
2024-09-01 22:00:00,load_bus_6,secondary,0.0956843519163977
2024-09-01 22:00:00,load_bus_7,secondary,0.0956843519163977
2024-09-01 22:00:00,load_bus_8,secondary,0.0956843519163977
2024-09-01 22:00:00,load_bus_9,secondary,0.0956843519163977
2024-09-01 22:00:00,load_bus_10,tertiary,0.0683459656545698
2024-09-01 22:00:00,load_bus_11,tertiary,0.0683459656545698
2024-09-01 22:00:00,load_bus_12,tertiary,0.0683459656545698
2024-09-01 22:00:00,load_bus_13,tertiary,0.0683459656545698
2024-09-01 22:00:00,load_bus_14,tertiary,0.0683459656545698
2024-09-01 23:00:00,load_bus_1,primary,0.0
2024-09-01 23:00:00,load_bus_3,primary,0.0
2024-09-01 23:00:00,load_bus_4,primary,0.0080199245806699
2024-09-01 23:00:00,load_bus_5,primary,0.0
2024-09-01 23:00:00,load_bus_6,secondary,0.0891213279815593
2024-09-01 23:00:00,load_bus_7,secondary,0.0891213279815593
2024-09-01 23:00:00,load_bus_8,secondary,0.0891213279815593
2024-09-01 23:00:00,load_bus_9,secondary,0.0891213279815593
2024-09-01 23:00:00,load_bus_10,tertiary,0.0636580914153995
2024-09-01 23:00:00,load_bus_11,tertiary,0.0636580914153995
2024-09-01 23:00:00,load_bus_12,tertiary,0.0636580914153995
2024-09-01 23:00:00,load_bus_13,tertiary,0.0636580914153995
2024-09-01 23:00:00,load_bus_14,tertiary,0.0636580914153995
