wind_renewables_ninja_wind_electricity,pv_renewables_ninja_pv_electricity
0.06521739130434782,0.0
0.06832298136645963,0.0
0.08178053830227744,0.0
0.10766045548654245,0.0
0.12422360248447205,0.0
0.14389233954451347,0.0
0.17080745341614909,0.0
0.18219461697722567,0.0
0.16666666666666669,0.028678304239401493
0.11594202898550725,0.22817955112219448
0.09937888198757765,0.45760598503740646
0.036231884057971016,0.6172069825436408
0.010351966873706004,0.7144638403990023
0.008281573498964804,0.7493765586034912
0.018633540372670808,0.6870324189526185
0.034161490683229816,0.57356608478803
0.045548654244306416,0.3753117206982543
0.046583850931677016,0.128428927680798
0.056935817805383024,0.004987531172069825
0.08799171842650104,0.0
0.11490683229813665,0.0
0.11490683229813665,0.0
0.08902691511387163,0.0
0.061076604554865424,0.0
0.047619047619047616,0.0
0.037267080745341616,0.0
0.019668737060041408,0.0
0.007246376811594203,0.0
0.002070393374741201,0.0
0.0,0.0
0.0010351966873706005,0.0
0.005175983436853002,0.0
0.014492753623188406,0.02743142144638404
0.011387163561076604,0.2057356608478803
0.0010351966873706005,0.399002493765586
0.0,0.5386533665835411
0.0031055900621118015,0.5860349127182044
0.010351966873706004,0.5099750623441396
0.04244306418219462,0.3017456359102244
0.12215320910973085,0.1658354114713217
0.2039337474120083,0.08354114713216958
0.19668737060041408,0.0399002493765586
0.11801242236024846,0.0
0.07349896480331262,0.0
0.05279503105590062,0.0
0.051759834368530024,0.0
0.08902691511387163,0.0
0.17598343685300208,0.0
0.2556935817805383,0.0
0.2950310559006211,0.0
0.34057971014492755,0.0
0.37370600414078675,0.0
0.412008281573499,0.0
0.43788819875776397,0.0
0.4523809523809524,0.0
0.4782608695652174,0.0
0.427536231884058,0.032418952618453865
0.5041407867494824,0.2643391521197007
0.6138716356107661,0.5162094763092269
0.5455486542443064,0.7157107231920199
0.42546583850931674,0.8104738154613467
0.3198757763975155,0.8379052369077307
0.2505175983436853,0.798004987531172
0.21842650103519667,0.685785536159601
0.2194616977225673,0.5074812967581047
0.2525879917184265,0.2618453865336658
0.36438923395445133,0.034912718204488775
0.5424430641821947,0.0
0.5683229813664596,0.0
0.48343685300207045,0.0
0.427536231884058,0.0
0.3778467908902692,0.0
0.32298136645962733,0.0
0.28467908902691513,0.0
0.2732919254658385,0.0
0.2722567287784679,0.0
0.27743271221532095,0.0
0.2701863354037267,0.0
0.2453416149068323,0.0
0.2267080745341615,0.0
0.19047619047619047,0.04738154613466334
0.10973084886128365,0.28428927680798005
0.09937888198757765,0.5374064837905237
0.018633540372670808,0.7082294264339151
0.0,0.8129675810473815
0.0,0.8366583541147132
0.0,0.7892768079800498
0.0,0.6758104738154613
0.0,0.49251870324189523
0.0,0.2518703241895262
0.0010351966873706005,0.03117206982543641
0.014492753623188406,0.0
0.057971014492753624,0.0
0.09316770186335403,0.0
0.11697722567287785,0.0
0.14285714285714288,0.0
0.14699792960662525,0.0
0.13664596273291926,0.0
0.13561076604554867,0.0
0.14389233954451347,0.0
0.14803312629399584,0.0
