timestamp,line_id,from_bus,to_bus,flow_mw,limit_mw,loading,overload_flag,selected_strategy,static_risk_prob,static_risk_level,predicted_fail_hour,hourly_risk_prob,effective_risk_prob,flow_abs_mw,stress_score,high_risk_flag,near_overload_flag,action_priority,recommended_action,critical_line_flag
2024-09-01 02:00:00,L13,11,4,0.0413960730553348,3.4367309773767003,0.0120451886772158,0,Robust_UC,0.68506,MEDIUM,5,0.6839723662443302,0.6839723662443302,0.0413960730553348,0.3136510960872571,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 02:00:00,L8,10,11,0.0228974758789976,3.4354288034816856,0.0066650998139713,0,Robust_UC,0.685883,HIGH,5,0.6849113881658021,0.6849113881658021,0.0228974758789976,0.31145591016267105,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 02:00:00,L2,3,4,0.0281987811572825,3.4391438755418253,0.0081993607065479,0,Robust_UC,0.683535,MEDIUM,5,0.682231952100077,0.682231952100077,0.0281987811572825,0.3109929278644867,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 02:00:00,L9,3,8,0.0202331863023204,3.4387340784108305,0.0058839054840992,0,Robust_UC,0.683794,MEDIUM,5,0.6821698166210816,0.6821698166210816,0.0202331863023204,0.3098385489439422,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 02:00:00,L1,2,3,0.0207173865534713,3.440684965910896,0.0060212971424969,0,Robust_UC,0.682561,LOW,-,0.6807013399695011,0.6807013399695011,0.0207173865534713,0.30924279799279986,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 02:00:00,L12,6,7,-0.0009815952697458,3.43300324749012,0.0002859290245249,0,Robust_UC,0.687416,HIGH,6,0.6867053101654883,0.6867053101654883,0.0009815952697458,0.3091567345289478,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 02:00:00,L0,1,2,0.0207173865534713,3.442276687585725,0.0060185128720729,0,Robust_UC,0.681555,LOW,-,0.6792606043550218,0.6792606043550218,0.0207173865534713,0.30859137920314583,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 02:00:00,L6,8,9,-0.0052310412530247,3.436276877853165,0.0015222991158654,0,Robust_UC,0.685347,MEDIUM,5,0.6840246653463818,0.6840246653463818,0.0052310412530247,0.3085521621250821,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 02:00:00,L5,7,8,0.0021839520947824,3.4351471668433957,0.0006357666756936,0,Robust_UC,0.686061,HIGH,5,0.6845927325995852,0.6845927325995852,0.0021839520947824,0.3083762962554679,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 02:00:00,L14,14,8,0.0,4.6258728538101295,0.0,0,Robust_UC,0.683151,LOW,-,0.6815689777690794,0.6815689777690794,0.0,0.30670603999608576,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 02:00:00,L11,13,14,0.0,4.63655878779627,0.0,0,Robust_UC,0.678129,LOW,-,0.6757825600091248,0.6757825600091248,0.0,0.3041021520041062,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 02:00:00,L10,12,13,0.0,4.652438741069581,0.0,0,Robust_UC,0.670666,LOW,-,0.6672891851947462,0.6672891851947462,0.0,0.3002801333376358,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L3,4,5,0.0773145135322366,3.4362151709492705,0.0224999046002343,0,Robust_UC,0.685386,MEDIUM,5,0.6839845612772343,0.6839845612772343,0.0773145135322366,0.31874593666019163,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L12,6,7,-0.050396129474945,3.43300324749012,0.0146798956603929,0,Robust_UC,0.687416,HIGH,6,0.6861342846813843,0.6861342846813843,0.050396129474945,0.3159128675293887,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L5,7,8,-0.0461180399362106,3.4351471668433957,0.0134253461922532,0,Robust_UC,0.686061,HIGH,5,0.6835700534756302,0.6835700534756302,0.0461180399362106,0.3141408281542357,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L2,3,4,0.0522902366525022,3.4391438755418253,0.0152044341687403,0,Robust_UC,0.683535,MEDIUM,5,0.6813149398415683,0.6813149398415683,0.0522902366525022,0.3139850765179649,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L13,11,4,0.0437443871435551,3.4367309773767003,0.0127284874584352,0,Robust_UC,0.68506,MEDIUM,5,0.6831848119360397,0.6831848119360397,0.0437443871435551,0.31362731784377446,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L7,9,10,-0.0372298774861999,3.43507280211306,0.0108381625749819,0,Robust_UC,0.686108,HIGH,5,0.6843946037395905,0.6843946037395905,0.0372298774861999,0.3132544445802134,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L4,5,6,-0.0252107438056299,3.4335886719629705,0.007342389032061,0,Robust_UC,0.687046,HIGH,6,0.6862900303984667,0.6862900303984667,0.0252107438056299,0.3124081515189335,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L8,10,11,0.0275495342176041,3.4354288034816856,0.008019241787134,0,Robust_UC,0.685883,HIGH,5,0.6841822726368799,0.6841822726368799,0.0275495342176041,0.3117860819262421,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L1,2,3,0.0288901838842789,3.440684965910896,0.0083966373470727,0,Robust_UC,0.682561,LOW,-,0.6795000897266363,0.6795000897266363,0.0288901838842789,0.30985496661460943,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L0,1,2,0.0288901838842789,3.442276687585725,0.0083927547104127,0,Robust_UC,0.681555,LOW,-,0.6778473870477842,0.6778473870477842,0.0288901838842789,0.3091065896902646,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L6,8,9,0.0103463558095886,3.436276877853165,0.0030109203004772,0,Robust_UC,0.685347,MEDIUM,5,0.6830592448504902,0.6830592448504902,0.0103463558095886,0.3088418096772374,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L9,3,8,0.0078798369679542,3.4387340784108305,0.0022914935520678,0,Robust_UC,0.683794,MEDIUM,5,0.681057627344141,0.681057627344141,0.0078798369679542,0.30759008288041634,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L14,14,8,0.0,4.6258728538101295,0.0,0,Robust_UC,0.683151,LOW,-,0.680404166731697,0.680404166731697,0.0,0.30618187502926364,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L11,13,14,0.0,4.63655878779627,0.0,0,Robust_UC,0.678129,LOW,-,0.6742028117284816,0.6742028117284816,0.0,0.30339126527781674,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 03:00:00,L10,12,13,0.0,4.652438741069581,0.0,0,Robust_UC,0.670666,LOW,-,0.6652249725181187,0.6652249725181187,0.0,0.29935123763315347,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L3,4,5,0.075314514549454,3.4362151709492705,0.0219178691678519,0,Robust_UC,0.685386,MEDIUM,5,0.6831226705522012,0.6831226705522012,0.075314514549454,0.31807097462099004,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L6,8,9,-0.05596637598583,3.436276877853165,0.0162869227292287,0,Robust_UC,0.685347,MEDIUM,5,0.6817697603639808,0.6817697603639808,0.05596637598583,0.314717601400256,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L13,11,4,0.0513455734822429,3.4367309773767003,0.0149402364689701,0,Robust_UC,0.68506,MEDIUM,5,0.6821290128628839,0.6821290128628839,0.0513455734822429,0.31422537230334063,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L12,6,7,-0.0349220337940092,3.43300324749012,0.0101724441477126,0,Robust_UC,0.687416,HIGH,6,0.6853557400017002,0.6853557400017002,0.0349220337940092,0.31336478704976084,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L8,10,11,0.0379315797987338,3.4354288034816856,0.0110412941057871,0,Robust_UC,0.685883,HIGH,5,0.6831923373725267,0.6831923373725267,0.0379315797987338,0.3128096702602125,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L4,5,6,-0.0294766199816365,3.4335886719629705,0.0085847848410988,0,Robust_UC,0.687046,HIGH,6,0.6857320609849782,0.6857320609849782,0.0294766199816365,0.31276147457806464,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L2,3,4,0.0421740692818132,3.4391438755418253,0.0122629557843574,0,Robust_UC,0.683535,MEDIUM,5,0.6800630910192502,0.6800630910192502,0.0421740692818132,0.3119883422063362,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L5,7,8,-0.028502243133655,3.4351471668433957,0.0082972407729029,0,Robust_UC,0.686061,HIGH,5,0.6822699022264141,0.6822699022264141,0.028502243133655,0.31105768180257787,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L1,2,3,0.0349668844183796,3.440684965910896,0.0101627683919973,0,Robust_UC,0.682561,LOW,-,0.6779501002646647,0.6779501002646647,0.0349668844183796,0.3100124840263624,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L7,9,10,-0.0157243949353026,3.43507280211306,0.0045776016524685,0,Robust_UC,0.686108,HIGH,5,0.6833789899227624,0.6833789899227624,0.0157243949353026,0.30974835340231355,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L9,3,8,0.0245876869219642,3.4387340784108305,0.0071502146898567,0,Robust_UC,0.683794,MEDIUM,5,0.6795856018779975,0.6795856018779975,0.0245876869219642,0.3092879325772614,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L0,1,2,0.0349668844183796,3.442276687585725,0.0101580690897058,0,Robust_UC,0.681555,LOW,-,0.6760855301557165,0.6760855301557165,0.0349668844183796,0.30916735745664387,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L14,14,8,-0.0,4.6258728538101295,0.0,0,Robust_UC,0.683151,LOW,-,0.6787603260377013,0.6787603260377013,0.0,0.3054421467169656,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L11,13,14,0.0,4.63655878779627,0.0,0,Robust_UC,0.678129,LOW,-,0.6678895647246489,0.6678895647246489,0.0,0.300550304126092,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 04:00:00,L10,12,13,0.0,4.652438741069581,0.0,0,Robust_UC,0.670666,LOW,-,0.1731015836415821,0.1731015836415821,0.0,0.07789571263871195,False,False,low,monitor,False
2024-09-01 05:00:00,L4,5,6,-0.0460658291035329,3.4335886719629705,0.0134162340060369,0,Robust_UC,0.687046,HIGH,6,0.6849945854914031,0.6849945854914031,0.0460658291035329,0.3147812549036085,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 05:00:00,L3,4,5,0.0513432623091061,3.4362151709492705,0.0149418065385359,0,Robust_UC,0.685386,MEDIUM,5,0.6820099793337863,0.6820099793337863,0.0513432623091061,0.31417221522240263,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 05:00:00,L7,9,10,-0.0452948959428065,3.43507280211306,0.0131860075614536,0,Robust_UC,0.686108,HIGH,5,0.6820843759898876,0.6820843759898876,0.0452948959428065,0.3133518657898286,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 05:00:00,L9,3,8,0.0411345675101654,3.4387340784108305,0.0119621251810129,0,Robust_UC,0.683794,MEDIUM,5,0.6777206707951985,0.6777206707951985,0.0411345675101654,0.3107824415715562,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 05:00:00,L2,3,4,0.0362411035487291,3.4391438755418253,0.0105378271047236,0,Robust_UC,0.683535,MEDIUM,5,0.678449940594941,0.678449940594941,0.0362411035487291,0.31042059038901665,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 05:00:00,L13,11,4,0.0269627867019774,3.4367309773767003,0.0078454749235445,0,Robust_UC,0.68506,MEDIUM,5,0.6807960665643301,0.6807960665643301,0.0269627867019774,0.3101723798708448,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 05:00:00,L1,2,3,0.0392362990004855,3.440684965910896,0.0114036302042253,0,Robust_UC,0.682561,LOW,-,0.676006526766199,0.676006526766199,0.0392362990004855,0.30973599330564533,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 05:00:00,L0,1,2,0.0392362990004855,3.442276687585725,0.0113983571227693,0,Robust_UC,0.681555,LOW,-,0.6739282699189127,0.6739282699189127,0.0392362990004855,0.30879348147561314,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 05:00:00,L8,10,11,0.0125112501730206,3.4354288034816856,0.003641830725859,0,Robust_UC,0.685883,HIGH,5,0.6819331277818806,0.6819331277818806,0.0125112501730206,0.30864124525944436,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 05:00:00,L12,6,7,-0.0027112195166625,3.43300324749012,0.0007897515152788,0,Robust_UC,0.687416,HIGH,6,0.6843707453119534,0.6843707453119534,0.0027112195166625,0.3083513449873512,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 05:00:00,L5,7,8,0.0023272502725682,3.4351471668433957,0.0006774819707962,0,Robust_UC,0.686061,HIGH,5,0.6806830396906574,0.6806830396906574,0.0023272502725682,0.3066367166480179,True,False,low,monitor corridor and pre-position reserve,False
2024-09-01 05:00:00,L6,8,9,0.0009273951063745,3.436276877853165,0.0002698836966111,0,Robust_UC,0.685347,MEDIUM,5,0.6801351933655457,0.6801351933655457,0.0009273951063745,0.30619200778834565,True,False,low,monitor corridor and pre-position reserve,False
