scenario,scenario_id,timestamp,failed_lines,outage_line_count,disconnected_load_count,probability,method
S53,52,2024-09-01 04:00:00,,0,0,0.015625,c3po_ref
S53,52,2024-09-01 05:00:00,,0,0,0.015625,c3po_ref
S54,53,2024-09-01 00:00:00,L0|L1|L10|L11|L12|L13|L14|L2|L3|L4|L5|L6|L7|L8|L9,15,4,0.015625,c3po_ref
S54,53,2024-09-01 01:00:00,L4,1,0,0.015625,c3po_ref
S54,53,2024-09-01 02:00:00,,0,0,0.015625,c3po_ref
S54,53,2024-09-01 03:00:00,L0|L10|L11,3,3,0.015625,c3po_ref
S54,53,2024-09-01 04:00:00,,0,0,0.015625,c3po_ref
S54,53,2024-09-01 05:00:00,,0,0,0.015625,c3po_ref
S55,54,2024-09-01 00:00:00,L0|L1|L10|L11|L12|L13|L14|L2|L3|L4|L5|L6|L7|L8|L9,15,4,0.015625,c3po_ref
S55,54,2024-09-01 01:00:00,L4,1,0,0.015625,c3po_ref
S55,54,2024-09-01 02:00:00,,0,0,0.015625,c3po_ref
S55,54,2024-09-01 03:00:00,L0|L10|L11,3,3,0.015625,c3po_ref
S55,54,2024-09-01 04:00:00,,0,0,0.015625,c3po_ref
S55,54,2024-09-01 05:00:00,,0,0,0.015625,c3po_ref
S56,55,2024-09-01 00:00:00,L0|L1|L10|L11|L12|L13|L14|L2|L3|L4|L5|L6|L7|L8|L9,15,4,0.015625,c3po_ref
S56,55,2024-09-01 01:00:00,L4,1,0,0.015625,c3po_ref
S56,55,2024-09-01 02:00:00,,0,0,0.015625,c3po_ref
S56,55,2024-09-01 03:00:00,L0|L10|L11,3,3,0.015625,c3po_ref
S56,55,2024-09-01 04:00:00,,0,0,0.015625,c3po_ref
S56,55,2024-09-01 05:00:00,,0,0,0.015625,c3po_ref
S57,56,2024-09-01 00:00:00,L0|L1|L10|L11|L12|L13|L14|L2|L3|L4|L5|L6|L7|L8|L9,15,4,0.015625,c3po_ref
S57,56,2024-09-01 01:00:00,L12|L4,2,0,0.015625,c3po_ref
S57,56,2024-09-01 02:00:00,,0,0,0.015625,c3po_ref
S57,56,2024-09-01 03:00:00,L0|L10|L11,3,3,0.015625,c3po_ref
S57,56,2024-09-01 04:00:00,,0,0,0.015625,c3po_ref
S57,56,2024-09-01 05:00:00,,0,0,0.015625,c3po_ref
S58,57,2024-09-01 00:00:00,L0|L1|L10|L11|L12|L13|L14|L2|L3|L4|L5|L6|L7|L8|L9,15,4,0.015625,c3po_ref
S58,57,2024-09-01 01:00:00,L4,1,0,0.015625,c3po_ref
S58,57,2024-09-01 02:00:00,,0,0,0.015625,c3po_ref
S58,57,2024-09-01 03:00:00,L0|L10|L11,3,3,0.015625,c3po_ref
S58,57,2024-09-01 04:00:00,,0,0,0.015625,c3po_ref
S58,57,2024-09-01 05:00:00,,0,0,0.015625,c3po_ref
S59,58,2024-09-01 00:00:00,L0|L1|L10|L11|L12|L13|L14|L2|L3|L4|L5|L6|L7|L8|L9,15,4,0.015625,c3po_ref
S59,58,2024-09-01 01:00:00,L4,1,0,0.015625,c3po_ref
S59,58,2024-09-01 02:00:00,,0,0,0.015625,c3po_ref
S59,58,2024-09-01 03:00:00,L0|L10|L11,3,3,0.015625,c3po_ref
S59,58,2024-09-01 04:00:00,,0,0,0.015625,c3po_ref
S59,58,2024-09-01 05:00:00,,0,0,0.015625,c3po_ref
S60,59,2024-09-01 00:00:00,L0|L1|L10|L11|L12|L13|L14|L2|L3|L4|L5|L6|L7|L8|L9,15,4,0.015625,c3po_ref
S60,59,2024-09-01 01:00:00,L4,1,0,0.015625,c3po_ref
S60,59,2024-09-01 02:00:00,,0,0,0.015625,c3po_ref
S60,59,2024-09-01 03:00:00,L10|L11,2,2,0.015625,c3po_ref
S60,59,2024-09-01 04:00:00,,0,0,0.015625,c3po_ref
S60,59,2024-09-01 05:00:00,,0,0,0.015625,c3po_ref
S61,60,2024-09-01 00:00:00,L0|L1|L10|L11|L12|L13|L14|L2|L3|L4|L5|L6|L7|L8|L9,15,4,0.015625,c3po_ref
S61,60,2024-09-01 01:00:00,L4,1,0,0.015625,c3po_ref
S61,60,2024-09-01 02:00:00,,0,0,0.015625,c3po_ref
S61,60,2024-09-01 03:00:00,L0|L10|L11,3,3,0.015625,c3po_ref
S61,60,2024-09-01 04:00:00,,0,0,0.015625,c3po_ref
S61,60,2024-09-01 05:00:00,,0,0,0.015625,c3po_ref
S62,61,2024-09-01 00:00:00,L0|L1|L10|L11|L12|L13|L14|L2|L3|L4|L5|L6|L7|L8|L9,15,4,0.015625,c3po_ref
S62,61,2024-09-01 01:00:00,L4,1,0,0.015625,c3po_ref
S62,61,2024-09-01 02:00:00,,0,0,0.015625,c3po_ref
S62,61,2024-09-01 03:00:00,L10|L11,2,2,0.015625,c3po_ref
S62,61,2024-09-01 04:00:00,,0,0,0.015625,c3po_ref
S62,61,2024-09-01 05:00:00,,0,0,0.015625,c3po_ref
S63,62,2024-09-01 00:00:00,L0|L1|L10|L11|L12|L13|L14|L2|L3|L4|L5|L6|L7|L8|L9,15,4,0.015625,c3po_ref
S63,62,2024-09-01 01:00:00,L4,1,0,0.015625,c3po_ref
S63,62,2024-09-01 02:00:00,,0,0,0.015625,c3po_ref
S63,62,2024-09-01 03:00:00,L0|L10|L11,3,3,0.015625,c3po_ref
S63,62,2024-09-01 04:00:00,,0,0,0.015625,c3po_ref
S63,62,2024-09-01 05:00:00,,0,0,0.015625,c3po_ref
S64,63,2024-09-01 00:00:00,L0|L1|L10|L11|L12|L13|L14|L2|L3|L4|L5|L6|L7|L8|L9,15,4,0.015625,c3po_ref
S64,63,2024-09-01 01:00:00,L4,1,0,0.015625,c3po_ref
S64,63,2024-09-01 02:00:00,,0,0,0.015625,c3po_ref
S64,63,2024-09-01 03:00:00,L0|L10|L11,3,3,0.015625,c3po_ref
S64,63,2024-09-01 04:00:00,,0,0,0.015625,c3po_ref
S64,63,2024-09-01 05:00:00,,0,0,0.015625,c3po_ref
