line,hour,failure_prob
L13,2024-09-02 15:00:00,3.3306690738754696e-16
L14,2024-09-02 15:00:00,5.435651928564766e-13
L0,2024-09-02 16:00:00,4.5772165121138464e-05
L1,2024-09-02 16:00:00,1.863891485598401e-09
L2,2024-09-02 16:00:00,7.917033695292729e-11
L3,2024-09-02 16:00:00,3.6637359812630166e-15
L4,2024-09-02 16:00:00,0.0
L5,2024-09-02 16:00:00,2.4418245203605693e-12
L6,2024-09-02 16:00:00,1.0127454430630678e-12
L7,2024-09-02 16:00:00,1.3322676295501878e-15
L8,2024-09-02 16:00:00,8.881784197001252e-16
L9,2024-09-02 16:00:00,7.199574270089215e-11
L10,2024-09-02 16:00:00,0.9999999999999932
L11,2024-09-02 16:00:00,2.0878427231529886e-07
L12,2024-09-02 16:00:00,0.0
L13,2024-09-02 16:00:00,1.199040866595169e-13
L14,2024-09-02 16:00:00,8.922551586465488e-11
L0,2024-09-02 17:00:00,0.0010853266705965
L1,2024-09-02 17:00:00,1.5617405002554818e-07
L2,2024-09-02 17:00:00,3.226066969119756e-09
L3,2024-09-02 17:00:00,5.015987625256457e-13
L4,2024-09-02 17:00:00,0.0
L5,2024-09-02 17:00:00,3.2404612326786264e-10
L6,2024-09-02 17:00:00,1.864750576174856e-10
L7,2024-09-02 17:00:00,3.6726177654600183e-13
L8,2024-09-02 17:00:00,2.398081733190338e-13
L9,2024-09-02 17:00:00,4.188563385021382e-09
L10,2024-09-02 17:00:00,1.0
L11,2024-09-02 17:00:00,6.528721730514331e-05
L12,2024-09-02 17:00:00,4.440892098500626e-16
L13,2024-09-02 17:00:00,1.5685786003416524e-11
L14,2024-09-02 17:00:00,4.4071780669341365e-09
L0,2024-09-02 18:00:00,0.5340701069371565
L1,2024-09-02 18:00:00,1.3268526961596194e-05
L2,2024-09-02 18:00:00,5.827636151423121e-08
L3,2024-09-02 18:00:00,3.186151342760013e-11
L4,2024-09-02 18:00:00,6.661338147750939e-16
L5,2024-09-02 18:00:00,1.2982825703389269e-08
L6,2024-09-02 18:00:00,9.379901189099373e-09
L7,2024-09-02 18:00:00,4.3948844563601597e-11
L8,2024-09-02 18:00:00,2.7385205214613958e-11
L9,2024-09-02 18:00:00,1.491191368163669e-07
L10,2024-09-02 18:00:00,1.0
L11,2024-09-02 18:00:00,0.287034398187629
L12,2024-09-02 18:00:00,9.570122472268851e-14
L13,2024-09-02 18:00:00,7.642690924569705e-10
L14,2024-09-02 18:00:00,2.497783093691197e-07
L0,2024-09-02 19:00:00,0.9999999999972404
L1,2024-09-02 19:00:00,0.0001883538947106
L2,2024-09-02 19:00:00,1.732659110409429e-06
L3,2024-09-02 19:00:00,8.443137300417901e-10
L4,2024-09-02 19:00:00,3.7969627442180354e-14
L5,2024-09-02 19:00:00,8.21530806494053e-07
L6,2024-09-02 19:00:00,2.580173863453439e-07
L7,2024-09-02 19:00:00,1.7398393836742796e-09
L8,2024-09-02 19:00:00,1.065853183490617e-09
L9,2024-09-02 19:00:00,1.3757636930566974e-05
L10,2024-09-02 19:00:00,1.0
L11,2024-09-02 19:00:00,0.9999999999092044
L12,2024-09-02 19:00:00,1.0680345496894006e-11
L13,2024-09-02 19:00:00,1.4228939804183938e-08
L14,2024-09-02 19:00:00,2.27744735047386e-05
L0,2024-09-02 20:00:00,0.9999999999998844
L1,2024-09-02 20:00:00,0.0008667359713093
L2,2024-09-02 20:00:00,3.1832802414588635e-05
L3,2024-09-02 20:00:00,9.946882539857428e-09
L4,2024-09-02 20:00:00,1.7432721932664208e-12
L5,2024-09-02 20:00:00,4.6659576741769904e-05
L6,2024-09-02 20:00:00,1.1235019728550457e-05
L7,2024-09-02 20:00:00,2.608843208129485e-08
L8,2024-09-02 20:00:00,1.5828649391202987e-08
L9,2024-09-02 20:00:00,0.0002468825135973
L10,2024-09-02 20:00:00,1.0
L11,2024-09-02 20:00:00,0.9999999999991982
L12,2024-09-02 20:00:00,4.1304915043838254e-10
L13,2024-09-02 20:00:00,1.5194230107429266e-07
L14,2024-09-02 20:00:00,0.0003203317791548
L0,2024-09-02 21:00:00,0.9999999999999672
L1,2024-09-02 21:00:00,0.369984721992269
L2,2024-09-02 21:00:00,0.0001886739837998
L3,2024-09-02 21:00:00,6.695744469986664e-08
L4,2024-09-02 21:00:00,3.736611020599412e-11
L5,2024-09-02 21:00:00,0.0004917968900399
L6,2024-09-02 21:00:00,0.0001327698388049
L7,2024-09-02 21:00:00,3.102402221788481e-07
L8,2024-09-02 21:00:00,1.4715114771135518e-07
L9,2024-09-02 21:00:00,0.001270276546092
L10,2024-09-02 21:00:00,1.0
L11,2024-09-02 21:00:00,0.9999999999999276
L12,2024-09-02 21:00:00,6.1534081163827645e-09
L13,2024-09-02 21:00:00,2.0705728601688733e-06
L14,2024-09-02 21:00:00,0.2362517241758194
L0,2024-09-02 22:00:00,0.9999999999999551
L1,2024-09-02 22:00:00,0.4297526439868231
L2,2024-09-02 22:00:00,0.000521216370372
L3,2024-09-02 22:00:00,4.6061270053687764e-07
L4,2024-09-02 22:00:00,3.943958493124455e-10
L5,2024-09-02 22:00:00,0.0018389531921378
L6,2024-09-02 22:00:00,0.0005451053265834
L7,2024-09-02 22:00:00,4.23122266302034e-06
L8,2024-09-02 22:00:00,1.584108433427822e-06
L9,2024-09-02 22:00:00,0.0031029940217341
L10,2024-09-02 22:00:00,1.0
L11,2024-09-02 22:00:00,0.9999999999999524
L12,2024-09-02 22:00:00,4.4831388157362546e-08
L13,2024-09-02 22:00:00,1.585714426710627e-05
L14,2024-09-02 22:00:00,0.3370836518622842
L0,2024-09-02 23:00:00,0.9999999999998008
L1,2024-09-02 23:00:00,0.4325023740123127
L2,2024-09-02 23:00:00,0.0008785970690863
L3,2024-09-02 23:00:00,2.5851106041363536e-06
L4,2024-09-02 23:00:00,2.294967327287622e-09
L5,2024-09-02 23:00:00,0.0036877966430821
L6,2024-09-02 23:00:00,0.0011750530685831
L7,2024-09-02 23:00:00,2.5699994062766685e-05
L8,2024-09-02 23:00:00,9.610014971350722e-06
L9,2024-09-02 23:00:00,0.0047534525644014
L10,2024-09-02 23:00:00,1.0
L11,2024-09-02 23:00:00,0.9999999999998592
L12,2024-09-02 23:00:00,2.707521442602001e-07
L13,2024-09-02 23:00:00,5.555180855620901e-05
L14,2024-09-02 23:00:00,0.3857224471355954
L0,2024-09-03 00:00:00,0.9999999999980448
L1,2024-09-03 00:00:00,0.3922803127875724
L2,2024-09-03 00:00:00,0.001062459959107
L3,2024-09-03 00:00:00,8.280987992104194e-06
L4,2024-09-03 00:00:00,8.37860536506696e-09
L5,2024-09-03 00:00:00,0.0049752690403213
L6,2024-09-03 00:00:00,0.0016871409199882
L7,2024-09-03 00:00:00,7.514453714407843e-05
L8,2024-09-03 00:00:00,2.923091903295205e-05
L9,2024-09-03 00:00:00,0.0053411434961901
L10,2024-09-03 00:00:00,1.0
L11,2024-09-03 00:00:00,0.9999999999988428
L12,2024-09-03 00:00:00,1.4904049708830414e-06
L13,2024-09-03 00:00:00,0.0001117559122835
L14,2024-09-03 00:00:00,0.3862078177245572
L0,2024-09-03 01:00:00,0.6519108721292435
L1,2024-09-03 01:00:00,0.325628970292057
L2,2024-09-03 01:00:00,0.001018780969519
L3,2024-09-03 01:00:00,1.6407553832142874e-05
L4,2024-09-03 01:00:00,2.238073437688115e-08
L5,2024-09-03 01:00:00,0.005144838434002
L6,2024-09-03 01:00:00,0.0018502108216122
L7,2024-09-03 01:00:00,0.000134338481349
L8,2024-09-03 01:00:00,5.4379108461399817e-05
L9,2024-09-03 01:00:00,0.0048336368987409
L10,2024-09-03 01:00:00,0.9999999999999996
L11,2024-09-03 01:00:00,0.9999999999825624
L12,2024-09-03 01:00:00,5.144871841666898e-06
L13,2024-09-03 01:00:00,0.0001546643164938
L14,2024-09-03 01:00:00,0.3518015420137272
L0,2024-09-03 02:00:00,0.5297193187341822
L1,2024-09-03 02:00:00,0.0008502568302429
L2,2024-09-03 02:00:00,0.0008276178609224
L3,2024-09-03 02:00:00,2.3080358843130533e-05
L4,2024-09-03 02:00:00,5.121360169280109e-08
L5,2024-09-03 02:00:00,0.004419357716653
L6,2024-09-03 02:00:00,0.001685128358736
L7,2024-09-03 02:00:00,0.0001730537277215
L8,2024-09-03 02:00:00,7.258088388495398e-05
L9,2024-09-03 02:00:00,0.0037422055260454
L10,2024-09-03 02:00:00,0.9999999999998628
L11,2024-09-03 02:00:00,0.9999999996563952
L12,2024-09-03 02:00:00,1.1202148930689049e-05
L13,2024-09-03 02:00:00,0.0001658204454466
L14,2024-09-03 02:00:00,0.2968336639692367
L0,2024-09-03 03:00:00,0.4018768893640071
L1,2024-09-03 03:00:00,0.0004385327197777
L2,2024-09-03 03:00:00,0.0005971894851569
L3,2024-09-03 03:00:00,2.5644388601531176e-05
L4,2024-09-03 03:00:00,1.0523494442526983e-07
L5,2024-09-03 03:00:00,0.0033280131228063
L6,2024-09-03 03:00:00,0.0013472411808712
L7,2024-09-03 03:00:00,0.0001787661335374
L8,2024-09-03 03:00:00,7.740539655887169e-05
L9,2024-09-03 03:00:00,0.0025866443879531
L10,2024-09-03 03:00:00,0.9999999999663656
L11,2024-09-03 03:00:00,0.99999999312935
L12,2024-09-03 03:00:00,1.7441351359948065e-05
L13,2024-09-03 03:00:00,0.0001491844360785
L14,2024-09-03 03:00:00,0.234569721243566
L0,2024-09-03 04:00:00,0.0015702880541047
L1,2024-09-03 04:00:00,0.000209765049618
L2,2024-09-03 04:00:00,0.0003970097027736
L3,2024-09-03 04:00:00,2.4308418260732267e-05
L4,2024-09-03 04:00:00,1.873369438465389e-07
L5,2024-09-03 04:00:00,0.0022854270828872
L6,2024-09-03 04:00:00,0.0009839014785993
L7,2024-09-03 04:00:00,0.0001592297451777
L8,2024-09-03 04:00:00,7.101554315036562e-05
L9,2024-09-03 04:00:00,0.0016499134538514
L10,2024-09-03 04:00:00,0.2094463933456443
L11,2024-09-03 04:00:00,0.278176597372235
L12,2024-09-03 04:00:00,2.1606295611320547e-05
L13,2024-09-03 04:00:00,0.0001192132337076
L14,2024-09-03 04:00:00,0.1754443846669677
L0,2024-09-03 05:00:00,0.0007107956734124
L1,2024-09-03 05:00:00,9.570623901089537e-05
L2,2024-09-03 05:00:00,0.0002505385066761
L3,2024-09-03 05:00:00,2.0800810055066062e-05
L4,2024-09-03 05:00:00,2.86154313466902e-07
L5,2024-09-03 05:00:00,0.0014762411815295
L6,2024-09-03 05:00:00,0.0006768520300199
L7,2024-09-03 05:00:00,0.0001287966059074
L8,2024-09-03 05:00:00,5.909277839655225e-05
L9,2024-09-03 05:00:00,0.0009981103433568
L10,2024-09-03 05:00:00,0.1163925826877259
L11,2024-09-03 05:00:00,0.1840317550562952
L12,2024-09-03 05:00:00,2.3011375336001727e-05
L13,2024-09-03 05:00:00,8.829461887926993e-05
L14,2024-09-03 05:00:00,0.0004054410987347
L0,2024-09-03 06:00:00,0.0003157151602594
L1,2024-09-03 06:00:00,4.272730008314518e-05
L2,2024-09-03 06:00:00,0.0001538974396146
L3,2024-09-03 06:00:00,1.6762239188672368e-05
L4,2024-09-03 06:00:00,3.850879499722737e-07
L5,2024-09-03 06:00:00,0.0009199681358055
L6,2024-09-03 06:00:00,0.0004496033359593
L7,2024-09-03 06:00:00,9.832164987433334e-05
L8,2024-09-03 06:00:00,4.638167069870303e-05
L9,2024-09-03 06:00:00,0.0005861681077176
L10,2024-09-03 06:00:00,5.978666672501465e-05
L11,2024-09-03 06:00:00,0.0002652085096612
L12,2024-09-03 06:00:00,2.227107924546168e-05
L13,2024-09-03 06:00:00,6.264583595816386e-05
L14,2024-09-03 06:00:00,0.0002082439533335
L0,2024-09-03 07:00:00,0.0001402344805067
L1,2024-09-03 07:00:00,1.9092922450725247e-05
L2,2024-09-03 07:00:00,9.396862907895542e-05
L3,2024-09-03 07:00:00,1.3131208230765525e-05
L4,2024-09-03 07:00:00,4.736328367282994e-07
L5,2024-09-03 07:00:00,0.0005648195920553
L6,2024-09-03 07:00:00,0.0002942623974495
L7,2024-09-03 07:00:00,7.292811350845252e-05
L8,2024-09-03 07:00:00,3.536717025798275e-05
L9,2024-09-03 07:00:00,0.0003408901589994
L10,2024-09-03 07:00:00,1.9102104251600416e-05
L11,2024-09-03 07:00:00,0.0001113927278992
L12,2024-09-03 07:00:00,2.038323376474249e-05
L13,2024-09-03 07:00:00,4.369173525287096e-05
L14,2024-09-03 07:00:00,0.0001058347136977
L0,2024-09-03 08:00:00,6.334306104249787e-05
L1,2024-09-03 08:00:00,8.705885182869189e-06
L2,2024-09-03 08:00:00,5.8007838294016345e-05
L3,2024-09-03 08:00:00,1.0235802563762776e-05
L4,2024-09-03 08:00:00,5.502358272346797e-07
L5,2024-09-03 08:00:00,0.0003474598148097
L6,2024-09-03 08:00:00,0.0001928519614164
L7,2024-09-03 08:00:00,5.371333975856541e-05
L8,2024-09-03 08:00:00,2.6779540136967483e-05
L9,2024-09-03 08:00:00,0.0001995553257777
L10,2024-09-03 08:00:00,6.16315675006085e-06
L11,2024-09-03 08:00:00,4.717117714891916e-05
L12,2024-09-03 08:00:00,1.8149331488137577e-05
L13,2024-09-03 08:00:00,3.054961166859549e-05
L14,2024-09-03 08:00:00,5.418974291004908e-05
L0,2024-09-03 09:00:00,2.9500963029116534e-05
L1,2024-09-03 09:00:00,4.113372256142611e-06
L2,2024-09-03 09:00:00,3.666905552046629e-05
L3,2024-09-03 09:00:00,8.06871328451475e-06
L4,2024-09-03 09:00:00,6.191229533492049e-07
L5,2024-09-03 09:00:00,0.0002169514433755
L6,2024-09-03 09:00:00,0.0001281196068481
L7,2024-09-03 09:00:00,3.98983645342188e-05
L8,2024-09-03 09:00:00,2.044968720349427e-05
L9,2024-09-03 09:00:00,0.0001190925449409
L10,2024-09-03 09:00:00,2.044184170602037e-06
L11,2024-09-03 09:00:00,2.0437371034298657e-05
L12,2024-09-03 09:00:00,1.6032304838931033e-05
L13,2024-09-03 09:00:00,2.1720372255895622e-05
L14,2024-09-03 09:00:00,2.8356290852737945e-05
L0,2024-09-03 10:00:00,1.4314513995250522e-05
L1,2024-09-03 10:00:00,2.03631541884075e-06
L2,2024-09-03 10:00:00,2.394185700183016e-05
L3,2024-09-03 10:00:00,6.496954948032041e-06
L4,2024-09-03 10:00:00,6.863839154824802e-07
L5,2024-09-03 10:00:00,0.0001387317928041
L6,2024-09-03 10:00:00,8.701049136994321e-05
L7,2024-09-03 10:00:00,3.01931569394176e-05
L8,2024-09-03 10:00:00,1.590681088314838e-05
L9,2024-09-03 10:00:00,7.310533197424363e-05
L10,2024-09-03 10:00:00,7.083462766344084e-07
L11,2024-09-03 10:00:00,9.164051445798016e-06
L12,2024-09-03 10:00:00,1.4227450241044435e-05
L13,2024-09-03 10:00:00,1.5846950213282973e-05
L14,2024-09-03 10:00:00,1.5322445486187775e-05
L0,2024-09-03 11:00:00,7.284943819074741e-06
L1,2024-09-03 11:00:00,1.063354307162534e-06
L2,2024-09-03 11:00:00,1.6219678130924287e-05
L3,2024-09-03 11:00:00,5.369790249454276e-06
L4,2024-09-03 11:00:00,7.575145409832729e-07
L5,2024-09-03 11:00:00,9.132644310227978e-05
L6,2024-09-03 11:00:00,6.069934001229349e-05
L7,2024-09-03 11:00:00,2.3404654686864923e-05
L8,2024-09-03 11:00:00,1.2669746573101826e-05
L9,2024-09-03 11:00:00,4.639886881030453e-05
L10,2024-09-03 11:00:00,2.6031812161431134e-07
L11,2024-09-03 11:00:00,4.287203386854621e-06
L12,2024-09-03 11:00:00,1.2772313539355372e-05
L13,2024-09-03 11:00:00,1.1919093462875452e-05
L14,2024-09-03 11:00:00,8.604778559906379e-06
L0,2024-09-03 12:00:00,3.900411657653535e-06
L1,2024-09-03 12:00:00,5.872353348035375e-07
L2,2024-09-03 12:00:00,1.1411736482114245e-05
L3,2024-09-03 12:00:00,4.558938647147848e-06
L4,2024-09-03 12:00:00,8.362714735143939e-07
L5,2024-09-03 12:00:00,6.199886197866267e-05
L6,2024-09-03 12:00:00,4.356422958340378e-05
L7,2024-09-03 12:00:00,1.861203442210524e-05
L8,2024-09-03 12:00:00,1.034706911295924e-05
L9,2024-09-03 12:00:00,3.050070269938754e-05
L10,2024-09-03 12:00:00,1.0297229380284989e-07
L11,2024-09-03 12:00:00,2.102607251974753e-06
L12,2024-09-03 12:00:00,1.162872026405637e-05
L13,2024-09-03 12:00:00,9.2491200777145e-06
L14,2024-09-03 12:00:00,5.035611221670955e-06
L0,2024-09-03 13:00:00,2.196438233514897e-06
L1,2024-09-03 13:00:00,3.425781551769092e-07
L2,2024-09-03 13:00:00,8.320821845098081e-06
L3,2024-09-03 13:00:00,3.96628723897674e-06
L4,2024-09-03 13:00:00,9.24135453161945e-07
L5,2024-09-03 13:00:00,4.335351313822233e-05
L6,2024-09-03 13:00:00,3.212876208147364e-05
L7,2024-09-03 13:00:00,1.5159813327225711e-05
L8,2024-09-03 13:00:00,8.64930976340883e-06
L9,2024-09-03 13:00:00,2.0740152589238114e-05
L10,2024-09-03 13:00:00,4.450181889659177e-08
L11,2024-09-03 13:00:00,1.0829960107594516e-06
L12,2024-09-03 13:00:00,1.0729663046160631e-05
L13,2024-09-03 13:00:00,7.388287425302842e-06
L14,2024-09-03 13:00:00,3.0691324841569667e-06
L0,2024-09-03 14:00:00,1.2970277013524267e-06
L1,2024-09-03 14:00:00,2.1025113716710567e-07
L2,2024-09-03 14:00:00,6.259880805270512e-06
L3,2024-09-03 14:00:00,3.519862090239912e-06
L4,2024-09-03 14:00:00,1.0199263552612692e-06
L5,2024-09-03 14:00:00,3.111710204561913e-05
L6,2024-09-03 14:00:00,2.4267792578136493e-05
L7,2024-09-03 14:00:00,1.25986621455354e-05
L8,2024-09-03 14:00:00,7.371443828785296e-06
L9,2024-09-03 14:00:00,1.4535836797335833e-05
L10,2024-09-03 14:00:00,2.1298784957934916e-08
L11,2024-09-03 14:00:00,5.854903997182248e-07
L12,2024-09-03 14:00:00,1.0002010806697824e-05
L13,2024-09-03 14:00:00,6.048531104196897e-06
L14,2024-09-03 14:00:00,1.9419831437383905e-06
L0,2024-09-03 15:00:00,7.991333109691467e-07
L1,2024-09-03 15:00:00,1.3491339778681777e-07
L2,2024-09-03 15:00:00,4.830204796357762e-06
L3,2024-09-03 15:00:00,3.1674695979422296e-06
L4,2024-09-03 15:00:00,1.1194782060242048e-06
L5,2024-09-03 15:00:00,2.2807001139768524e-05
L6,2024-09-03 15:00:00,1.868272674931948e-05
L7,2024-09-03 15:00:00,1.0625697370869602e-05
L8,2024-09-03 15:00:00,6.370965781155036e-06
L9,2024-09-03 15:00:00,1.0444405274867565e-05
L10,2024-09-03 15:00:00,1.1379930442423358e-08
L11,2024-09-03 15:00:00,3.314588604697022e-07
L12,2024-09-03 15:00:00,9.376439415120784e-06
L13,2024-09-03 15:00:00,5.045349737331506e-06
L14,2024-09-03 15:00:00,1.2692782346279683e-06
L0,2024-09-03 16:00:00,5.105242242287034e-07
L1,2024-09-03 16:00:00,8.98508673019549e-08
L2,2024-09-03 16:00:00,3.796860599925012e-06
L3,2024-09-03 16:00:00,2.871375641366747e-06
L4,2024-09-03 16:00:00,1.2155501009081249e-06
L5,2024-09-03 16:00:00,1.6964690403686866e-05
L6,2024-09-03 16:00:00,1.4575907758218598e-05
L7,2024-09-03 16:00:00,9.03882151404023e-06
L8,2024-09-03 16:00:00,5.549966410667295e-06
L9,2024-09-03 16:00:00,7.64511843254212e-06
L10,2024-09-03 16:00:00,6.7737372377862926e-09
L11,2024-09-03 16:00:00,1.9585453026049748e-07
L12,2024-09-03 16:00:00,8.792045274708116e-06
L13,2024-09-03 16:00:00,4.260284843127238e-06
L14,2024-09-03 16:00:00,8.517577539945975e-07
L0,2024-09-03 17:00:00,3.3593011861121624e-07
L1,2024-09-03 17:00:00,6.164033261590873e-08
L2,2024-09-03 17:00:00,3.0193726605620697e-06
L3,2024-09-03 17:00:00,2.604750178214488e-06
L4,2024-09-03 17:00:00,1.2982708907927076e-06
L5,2024-09-03 17:00:00,1.272176319433438e-05
L6,2024-09-03 17:00:00,1.145432978111316e-05
L7,2024-09-03 17:00:00,7.705468964891438e-06
L8,2024-09-03 17:00:00,4.842550407113677e-06
L9,2024-09-03 17:00:00,5.662336265199741e-06
L10,2024-09-03 17:00:00,4.43315750775497e-09
L11,2024-09-03 17:00:00,1.2036943741744466e-07
L12,2024-09-03 17:00:00,8.199453142787583e-06
L13,2024-09-03 17:00:00,3.617500468844348e-06
L14,2024-09-03 17:00:00,5.831486673546493e-07
L0,2024-09-03 18:00:00,2.2624145257221786e-07
L1,2024-09-03 18:00:00,4.32594737809211e-08
L2,2024-09-03 18:00:00,2.4129231518399408e-06
L3,2024-09-03 18:00:00,2.34960018496988e-06
L4,2024-09-03 18:00:00,1.356360418536262e-06
L5,2024-09-03 18:00:00,9.554159981828292e-06
L6,2024-09-03 18:00:00,9.012138410757764e-06
L7,2024-09-03 18:00:00,6.5420644626001945e-06
L8,2024-09-03 18:00:00,4.206522956184955e-06
L9,2024-09-03 18:00:00,4.21508681958116e-06
L10,2024-09-03 18:00:00,3.1267435307569254e-09
L11,2024-09-03 18:00:00,7.670664448067299e-08
L12,2024-09-03 18:00:00,7.563713189440158e-06
L13,2024-09-03 18:00:00,3.06941333216848e-06
L14,2024-09-03 18:00:00,4.04945802667811e-07
L0,2024-09-03 19:00:00,1.551195144555706e-07
L1,2024-09-03 19:00:00,3.0883704815742874e-08
L2,2024-09-03 19:00:00,1.9261933416059307e-06
L3,2024-09-03 19:00:00,2.095589475281656e-06
L4,2024-09-03 19:00:00,1.379126831180244e-06
L5,2024-09-03 19:00:00,7.141163308355125e-06
L6,2024-09-03 19:00:00,7.059531334063784e-06
L7,2024-09-03 19:00:00,5.500222670429267e-06
L8,2024-09-03 19:00:00,3.617762852847761e-06
L9,2024-09-03 19:00:00,3.134144208050138e-06
L10,2024-09-03 19:00:00,2.327326553697162e-09
L11,2024-09-03 19:00:00,5.0565848508377094e-08
L12,2024-09-03 19:00:00,6.866749598044564e-06
L13,2024-09-03 19:00:00,2.587696214084722e-06
L14,2024-09-03 19:00:00,2.83839138526254e-07
L0,2024-09-03 20:00:00,1.078572176016479e-07
L1,2024-09-03 20:00:00,2.234193929862016e-08
L2,2024-09-03 20:00:00,1.5282583811782049e-06
L3,2024-09-03 20:00:00,1.8391133337347652e-06
L4,2024-09-03 20:00:00,1.3588757565852203e-06
L5,2024-09-03 20:00:00,5.282689114038952e-06
L6,2024-09-03 20:00:00,5.478624690469225e-06
L7,2024-09-03 20:00:00,4.556620096685116e-06
L8,2024-09-03 20:00:00,3.065901702736795e-06
L9,2024-09-03 20:00:00,2.31521482374486e-06
L10,2024-09-03 20:00:00,1.7957479947483532e-09
L11,2024-09-03 20:00:00,3.4424016970291405e-08
L12,2024-09-03 20:00:00,6.108401468529756e-06
L13,2024-09-03 20:00:00,2.157245938771979e-06
L14,2024-09-03 20:00:00,2.001538408347159e-07
L0,2024-09-03 21:00:00,7.589237371874448e-08
L1,2024-09-03 21:00:00,1.6345380271509672e-08
L2,2024-09-03 21:00:00,1.20047336937823e-06
L3,2024-09-03 21:00:00,1.5821384415914963e-06
L4,2024-09-03 21:00:00,1.2930486430473564e-06
L5,2024-09-03 21:00:00,3.84960119503841e-06
L6,2024-09-03 21:00:00,4.1951634002224125e-06
L7,2024-09-03 21:00:00,3.704644112589861e-06
L8,2024-09-03 21:00:00,2.550400184930801e-06
L9,2024-09-03 21:00:00,1.6918192338177818e-06
L10,2024-09-03 21:00:00,1.4170234985400043e-09
L11,2024-09-03 21:00:00,2.4167112200323974e-08
L12,2024-09-03 21:00:00,5.305105906905361e-06
L13,2024-09-03 21:00:00,1.771694627006326e-06
L14,2024-09-03 21:00:00,1.417803097147896e-07
L0,2024-09-03 22:00:00,5.4019883122258256e-08
L1,2024-09-03 22:00:00,1.2090544121434732e-08
L2,2024-09-03 22:00:00,9.312406105133064e-07
L3,2024-09-03 22:00:00,1.330582370506761e-06
L4,2024-09-03 22:00:00,1.1853319589194555e-06
L5,2024-09-03 22:00:00,2.7534891242630977e-06
L6,2024-09-03 22:00:00,3.159986575740348e-06
L7,2024-09-03 22:00:00,2.947028440947186e-06
L8,2024-09-03 22:00:00,2.0766610427935817e-06
L9,2024-09-03 22:00:00,1.219303093824564e-06
L10,2024-09-03 22:00:00,1.1326360960239867e-09
L11,2024-09-03 22:00:00,1.7463625323621557e-08
L12,2024-09-03 22:00:00,4.485878332238791e-06
L13,2024-09-03 22:00:00,1.4297739329149906e-06
L14,2024-09-03 22:00:00,1.0092207736178693e-07
L0,2024-09-03 23:00:00,3.8937499224900314e-08
L1,2024-09-03 23:00:00,9.050750593431191e-09
L2,2024-09-03 23:00:00,7.126026255743767e-07
L3,2024-09-03 23:00:00,1.0923152450326157e-06
L4,2024-09-03 23:00:00,1.0452491161494493e-06
L5,2024-09-03 23:00:00,1.92858417935593e-06
L6,2024-09-03 23:00:00,2.3370184041304758e-06
L7,2024-09-03 23:00:00,2.289518184817041e-06
L8,2024-09-03 23:00:00,1.6522999112256187e-06
L9,2024-09-03 23:00:00,8.654501260085823e-07
L10,2024-09-03 23:00:00,9.110506793419403e-10
L11,2024-09-03 23:00:00,1.2951511529912809e-08
L12,2024-09-03 23:00:00,3.686147946768692e-06
L13,2024-09-03 23:00:00,1.1323395743279008e-06
L14,2024-09-03 23:00:00,7.233198440204093e-08
